Time,v1,Lat1,Lon1,x1,y1,v2,Lat2,Lon2,x2,y2,v3,Lat3,Lon3,x3,y3,IVS1,IVS2,Driver1,Driver2,Driver3,segment
57626.0,28.814033295663485,0.7837764379999602,0.146511209999757,11845.916719140148,-9860.732439724523,25.95455235379725,0.7837755650022636,0.1465050187669037,11818.213922286886,-9860.849074545946,23.98200000079688,0.7837741205658029,0.1464980504902953,11786.45099945533,-9860.479910150903,24.079178042543354,28.36171645668685,Human,ACC,ACC,1
57626.1,28.900467341585397,0.7837765395224273,0.1465118326506225,11848.80684482337,-9860.731361019012,25.95444762259004,0.7837756556223441,0.1465055754717213,11820.798196584075,-9860.848655435151,23.98365322275277,0.7837741991955884,0.1464985703381475,11788.85559368614,-9860.516621555724,24.384978910886268,28.54324735550118,Human,ACC,ACC,1
57626.2,28.985581237947173,0.7837766406464457,0.1465124572178662,11851.70467125616,-9860.735424529064,25.95839815934107,0.7837757467549008,0.1465061329475012,11823.38661316668,-9860.845851033733,23.99194812156388,0.7837742781601785,0.1464990902330719,11791.260874243155,-9860.551305717438,24.694459194063807,28.728270715557542,Human,ACC,ACC,1
57626.3,29.071733662759662,0.7837767416972211,0.1465130836760546,11854.61069262855,-9860.742080763934,25.96611631438937,0.7837758383532965,0.1465066911973385,11825.979111373643,-9860.840943299027,24.00576904642468,0.7837743574401629,0.1464996101988781,11793.666917770463,-9860.584106100023,25.008128715519696,28.91664118360135,Human,ACC,ACC,1
57626.4,29.16128329403369,0.7837768429999603,0.146513711999754,11857.52540313057,-9860.748780232863,25.977314438074004,0.7837759303708922,0.1465072502243284,11828.575630543906,-9860.834214188377,24.02400034652966,0.7837744370161309,0.1465001302593759,11796.073800912158,-9860.61516616748,25.32649810600885,29.10821298451256,Human,ACC,ACC,1
57626.5,29.25555978760672,0.7837769448137016,0.1465143421566365,11860.449134886347,-9860.753494372006,25.991704880734,0.7837760227610502,0.1465078100315659,11831.176110016422,-9860.82594565913,24.045526371073308,0.7837745168686722,0.1465006504383748,11798.481600312325,-9860.644629383807,25.64992244532712,29.302839936119607,Human,ACC,ACC,1
57626.6,29.351776705797075,0.7837770471328144,0.1465149740867966,11863.381571755595,-9860.756278327546,26.00899999270841,0.7837761154771322,0.1465083706221461,11833.780489130122,-9860.816419668623,24.06923146925012,0.7837745969783765,0.1465011707596844,11800.890392615063,-9860.672639212991,25.97814194440916,29.500375468910804,Human,ACC,ACC,1
57626.7,29.446118586336965,0.7837771498854998,0.1465156077234348,11866.322235531756,-9860.757708173795,26.02887203016778,0.7837762084712109,0.1465089319935644,11836.388682753295,-9860.805923251679,24.09399999025457,0.7837746773258334,0.1465016912471145,11803.300254464453,-9860.699339119028,26.310768027910644,29.70064790860111,Human,ACC,ACC,1
57626.8,29.534769966958542,0.7837772529999597,0.1465162429997514,11869.270648008247,-9860.758359985057,26.05083287242059,0.7837763016902021,0.1465094941209162,11839.000507871426,-9860.794763753056,24.119061345134263,0.7837747578879795,0.1465022119481763,11805.711362147358,-9860.724919552571,26.64750992469299,29.90328981220079,Human,ACC,ACC,1
57626.9,29.61543131577128,0.7837773564119493,0.1465168799230568,11872.226721861081,-9860.758833762793,26.074354304512767,0.7837763950797325,0.1465100569736975,11841.615756999303,-9860.783253594996,24.14502519396787,0.7837748386271396,0.1465027330051876,11808.124290522204,-9860.749758911106,26.988492715294804,30.10752313965904,Human,ACC,ACC,1
57627.0,29.69186682950401,0.7837774600874406,0.1465175187971022,11875.191933298387,-9860.759825217137,26.09890811149028,0.783776488585428,0.1465106205214042,11844.234222651694,-9860.771705199742,24.17284625949657,0.7837749195019863,0.1465032545841682,11810.539714090415,-9860.774282578886,27.335406697075467,30.31247384016857,Human,ACC,ACC,1
57627.1,29.76935663881801,0.7837775639999595,0.1465181599997488,11878.16814941177,-9860.762053985449,26.123966078399054,0.7837765821529157,0.1465111847335318,11846.85569734338,-9860.760430989543,24.20347926446152,0.7837750004711913,0.1465037768511374,11812.958307353409,-9860.79891594016,27.69033371200836,30.517268344928908,Human,ACC,ACC,1
57627.2,29.851972883561093,0.783777668099737,0.146518803789267,11881.156578828475,-9860.766184873813,26.14899999028504,0.7837766757278217,0.1465117495795763,11849.479973589128,-9860.749743386645,24.237878931603927,0.783775081493427,0.1465042999721149,11815.380744812619,-9860.8240843792,28.054696602158646,30.72103354546742,Human,ACC,ACC,1
57627.3,29.93895573466145,0.7837777722438249,0.1465194499455628,11884.155796315132,-9860.772663363035,26.17363849185557,0.7837767692635986,0.1465123150496681,11852.106945393061,-9860.739926213253,24.276999983664915,0.7837751625273655,0.1465048241131203,11817.807700969477,-9860.850213280237,28.42718017819844,30.92299995717716,Human,ACC,ACC,1
57627.4,30.028337369400862,0.7837778762659802,0.1465200981289507,11887.163718172438,-9860.781880102539,26.19813766719962,0.783776862745002,0.1465128812164762,11854.736912717135,-9860.731148891256,24.321633532979327,0.7837752435689369,0.1465053494202637,11820.23981502376,-9860.877476104799,28.80540646786905,31.122829548909536,Human,ACC,ACC,1
57627.5,30.11814996506111,0.7837779799999595,0.1465207479997456,11890.178260701103,-9860.794225741736,26.22291046043557,0.7837769561646136,0.1465134481733042,11857.37027701288,-9860.72355224243,24.371916249489328,0.783775324763106,0.1465058759600166,11822.677584968573,-9860.905038622308,29.18689708043273,31.32035970676222,Human,ACC,ACC,1
57627.6,30.206015666809893,0.7837780833976511,0.1465213992797446,11893.197881217951,-9860.80953782519,26.24836981568178,0.7837770495150146,0.1465140160134559,11860.007439731844,-9860.71727708857,24.42782119234712,0.7837754062920954,0.1465064037789415,11825.121473495274,-9860.931814678841,29.569704244600768,31.515443414534356,Human,ACC,ACC,1
57627.7,30.28791648943508,0.7837781868834692,0.1465220519366742,11896.2232011068,-9860.825441475356,26.274928677056646,0.7837771427887869,0.146514584830235,11862.648802325546,-9860.712464251439,24.48932142070485,0.7837754883381277,0.1465069329236002,11827.571943295252,-9860.956718120486,29.953998840265303,31.70793126591901,Human,ACC,ACC,1
57627.8,30.35942441464869,0.7837782909999591,0.1465227059997439,11899.255382768875,-9860.839008708537,26.30299998867854,0.7837772359785119,0.146515154716945,11865.294766245539,-9860.709254552836,24.556389993714728,0.7837755710834262,0.146507463440555,11830.029457059869,-9860.978662793337,30.34047760490559,31.89767238186413,Human,ACC,ACC,1
57627.9,30.417736490163552,0.7837783961549231,0.1465233614841338,11902.29530023049,-9860.848041877161,26.33291641749045,0.7837773290815996,0.14651572573482,11867.945598051248,-9860.707726074532,24.62899997052893,0.7837756547102133,0.146507995376368,11832.494477480499,-9860.996562543483,30.72969793497216,32.084385512852066,Human,ACC,ACC,1
57628.0,30.466550035320807,0.7837785022171884,0.1465240183489072,11905.342674017018,-9860.853264681655,26.36468952135729,0.7837774221147747,0.1465162978168146,11870.601024733094,-9860.707705938035,24.70684885198373,0.7837757393365498,0.1465085287757715,11834.96736837189,-9861.009728095842,31.12167024032604,32.26739642484619,Human,ACC,ACC,1
57628.1,30.511187439274916,0.7837786089208392,0.1465246765390984,11908.396936278281,-9860.856131160283,26.398250580780324,0.7837775150995905,0.1465168708638136,11873.260638389067,-9860.708958524701,24.78853190435894,0.7837758248238483,0.1465090636761781,11837.44809804182,-9861.01905769254,31.51627003516332,32.446408503488044,Human,ACC,ACC,1
57628.2,30.55697109118033,0.7837787159999581,0.1465253359997419,11911.457519164083,-9860.858095351316,26.43353087626081,0.7837776080576,0.146517444776702,11875.924031117169,-9860.711248215888,24.872368834971976,0.7837759109693595,0.1465096001131708,11839.936535921206,-9861.025846455477,31.91337313649798,32.6212530013701,Human,ACC,ACC,1
57628.3,30.607260580353465,0.7837788232081162,0.1465259966376251,11914.523683843727,-9860.860466201637,26.47046168830004,0.7837777010103565,0.1465180194563645,11878.590795015394,-9860.714339392951,24.956679351140245,0.7837759975703332,0.1465101381223322,11842.432551440968,-9861.031389506532,32.31268051459045,32.79176108176377,Human,ACC,ACC,1
57628.4,30.65756428754871,0.7837789303768321,0.1465266582065496,11917.594007563666,-9860.863972291942,26.508974297399263,0.7837777939794132,0.1465185948036861,11881.260522181741,-9860.717996437252,25.03978316018117,0.7837760844240201,0.1465106777392452,11844.936014032035,-9861.036981967614,32.71319660428051,32.95776278108668,Human,ACC,ACC,1
57628.5,30.70142778907753,0.783779037357111,0.1465273204220699,11920.666896589424,-9860.869197111211,26.54899998405973,0.7837778869863229,0.1465191707195514,11883.932804714206,-9860.721983730135,25.119999969412163,0.7837761713276707,0.1465112189994927,11847.446793125313,-9861.043918960599,33.113751247109874,33.119086633540824,Human,ACC,ACC,1
